"customer_unique_id","customer_status"
"40fb9c4cc195c1218a3e2b785fbc8e0b","Churned"
"40fc938cf2023d0f122e15ae1240c9bf","Churned"
"40fd8d5f0c187320e1b5790b924cfec9","Churned"
"40fdb731f416e141a80418867178b510","Churned"
"40febde16f4718a5def537786473b0be","Churned"
"41048b76326f93ccf5218d8eadc626f1","Churned"
"4104af1a51c2001eb1b444a8b55751e5","Churned"
"410520217a5c5396dd1afe02884264d9","Churned"
"4105408098ef4dc1711f7fcaeebe37c2","Churned"
"4105645a2e9d4e2452957b11df3a2a04","Churned"
"4106b7bd682b25f72abc9f46e7e73ed0","Churned"
"41078e29c3cb19165ce3e26150bc4446","Churned"
"4107e2bcdb42c47591f1c40b67a8826a","Churned"
"4107febd1391556f3ff24e1f8f7cb5d4","Churned"
"4108bea5ed0108303e108579b955b03b","Churned"
"4108cc12676e361235c5fedddffb87cc","Churned"
"41092bc6917d5a5eef6fa4053e08319d","Churned"
"410979f3cfd34e467d4fad78bd0f0219","Churned"
"410ae8ad93fdb3c3beb35fdde79d878e","Churned"
"410f18d99b9f308946cf167cc5ed7cc2","Churned"
"410f1c962e3ef4a0da9104536d97a4ae","Churned"
"410f9b983169496799178835774f1f20","Churned"
"410fb32e64021ff81aab94fe0b76f575","Churned"
"4111dcffbf2e3b8f2eeed6e155ede464","Churned"
"4112a2a9ff69e332bdbb22d35467e986","Churned"
"4112de7d8c398bd7c90cc4b3e9cfef39","Churned"
"411305558a54b83e5b855784de815e15","Churned"
"4113a7e912e87f632986e0562da140c7","Churned"
"41140f3b59638c033faaef72b6d4ae2d","Churned"
"4114eae158719f038a40a33aa4be5678","Churned"
"4115658844d1feed5521c63e805a9ede","Churned"
"4118b91e5342b4c4fa0192a131cfba90","Churned"
"411e50bb0499cdfa9748d32ca6f7e92d","Churned"
"411ea0a1c478941ca489be2b0c7749e9","Churned"
"411f41970e6ce505317e540a067a62de","Churned"
"4121eb09f98df2af459761e62a50b791","Churned"
"4124240c9ffeddd7074ba3535e6fcdaf","Churned"
"41251389de15d4a2b491917261469c90","Churned"
"4126f99e00fac3e1e7976b95a7319ee6","Churned"
"4127cb95c20254485869d698037a3dfd","Churned"
"412c581c63cce7bdcd3fc76f9b9f5350","Churned"
"412c6ec29d51104253bcb1095dd03140","Churned"
"412f80b814dba8dd3aa39c6be5bb29c8","Churned"
"412fa5a4e8acc113e086921f49f14d51","Churned"
"413329dc15f2130e3e7fd597a51651a2","Churned"
"41336d1d975b7e02f51ea1b07845de35","Churned"
"41348c09a551501117e31f8a4149950c","Churned"
"413876221b93ecd8af2858ae28665a9b","Churned"
"4138b55ed3e3f0fd8251985618514529","Churned"
"413953669babc67fd371bb95cb892bbc","Churned"
"413a6b89cf416018f157c63462412e71","Churned"
"413a80ae069bcd319f8c50b0ecc54b81","Churned"
"413b6ee685362f28c3c51801b46d6a30","Churned"
"413ce1f9ef6d348584397f99571faccc","Churned"
"413fb06a4ed4b4ae5523b39263ec3063","Churned"
"41415f9d98446c12f76c9c4d5af62b03","Churned"
"41425c8a4c7ce93a941029ed1963f39c","Churned"
"4144938761003553030292ef70346ab0","Churned"
"41487caaa39c2f189e745d0291c0f873","Churned"
"4148cf7f98c122f574eff592cc6dc941","Churned"
"414c84ad495003b943019c464580f531","Churned"
"414d7320466e29cb1ebbe193fae4724a","Churned"
"414de8d7982266d94e969dd4a8f8b0a1","Churned"
"414f2abc48d8934ab132de413371e366","Churned"
"41507ff4b7bab10c31de27a09a09da50","Churned"
"4152b90e8c32c2d1333fa086aa34f58c","Churned"
"415304f0eb0a0988b726bea519131026","Churned"
"4153163515e1dc07e02777b45b79121a","Churned"
"4158bd0ed570a46ab9af7ed78905f0d2","Churned"
"415b15ac3d454f2f09088c34d5982469","Churned"
"4162c8f38b17df48915250f4fcd3a080","Churned"
"41630d05eb6d8b9f9b0861ffc4513c53","Churned"
"416313386057e0c1276c172251cbbaf9","Churned"
"41672c3f7788a3c1dbf0424fc62378b9","Churned"
"416a54944eae382bc0bdf539fcca1fe7","Churned"
"416c7355fe18f17d41770301769f3fe9","Churned"
"416eb700a17ff1e29b53fcf4b187f369","Churned"
"416fc3e88e98c647e64b330f940ed3af","Churned"
"4172c15937506e4cf9c00fe988689c8e","Churned"
"41736e3b886b3c89ea3c21f41c46bd1d","Churned"
"4173a58ff83790b84c371f56879b5227","Churned"
"417554820ba7654ce21af667f85cf0a2","Churned"
"4175b1ca4789b20c01f4048dd9e44c23","Churned"
"4177106411d91f66e786890b5e745511","Churned"
"4177861e3cce05f7e4dcd1e0cb73b0dd","Churned"
"41780f8e2225e1b3f229b072a45a214d","Churned"
"41789ad60c3f4ce775dcc1652a9c26b5","Churned"
"4179c54b8298fc74c7c82118169342fb","Churned"
"417a3c7a0fe1f346f798300b85a4e390","Churned"
"417b909c0962b2610f1cfeb1c1478986","Churned"
"417b98a93fc15c1ba7dd4beeb9f5cee5","Churned"
"417c106d1cfb829444065690c70a3465","Churned"
"418104937eb08a32d45ed65eb6ff56bf","Churned"
"41821bb21937e0d1d1603b126d449ae3","Churned"
"4182d20f129b3679e6808317f1e95567","Churned"
"4184ad10db5291e0ecf30e411804d1a0","Churned"
"41874d8151e8c195e9d2b919871ea3f3","Churned"
"41877f847d16ce3c76e69ad77057c32b","Churned"
"4187a1c7cbd4cc1cacb746db4e3523ee","Churned"
"4187ef802f7e7f1065de49402845fbb5","Churned"
"418b52303f8ba25bdf11d39ae6512ecf","Churned"
"418c833512ed171dff6ef9a7f5e30f3a","Churned"
"418cb9d16f19e8ee470aff741e759356","Churned"
"418e205d383c81aacd1a2cbcce7972d1","Churned"
"418ee6e3b8f19158d67d5039f19783b9","Churned"
"419013301b30ef6f2c7f5e9bb779bfbd","Churned"
"4191bcfd448dc07138d2951ea4d10008","Churned"
"4193eae4d05551143c0bf70f2eb1be77","Churned"
"4194084ae930646b78b12e7c995393cf","Churned"
"4194c803b268f3e9fb673a45ac8a67b4","Churned"
"4196223cc93f2df717d33eddaa8a5687","Churned"
"419c97ceeb51b9e613885a86def7d543","Churned"
"419e1bbe92944a1a036eadef194cfa91","Churned"
"41a0dc27f21519c6e3b09a8c7b44c9c3","Churned"
"41a147dd6ddffcef63d74c6b0d5311ad","Churned"
"41a1779a38fe1420e35e21da6be8c900","Churned"
"41a1ced0783c5e44bb9c409b1d6b2bde","Churned"
"41a2e8b346e23a9fa13f49a651717c62","Churned"
"41a323d143e6a1d8b6ccd4525b4ecae5","Churned"
"41a5aaeee13791d4c3b60aea6b8f800a","Churned"
"41a77aa9a080384631eb2ab3f1ae24c6","Churned"
"41a8699b6fdd90adff4bfb8575e5a261","Churned"
"41aea522ebdd9ba78d11321d240fa31e","Churned"
"41af9171801ce57a0776ce98f7f98529","Churned"
"41afcdc82737b761574cb9d975baaca4","Churned"
"41b20261d87e1d3b947967a2cfc0850a","Churned"
"41b2ecedf8e8ae0a840ba56ddbade2fb","Churned"
"41b3ab6b1f95cbd2afb361e852a56917","Churned"
"41b40227a5821d5125adada4577b405e","Churned"
"41b47de54a99f37ac2bbcb5758762fe2","Churned"
"41b5c216ae9063519c03c0abe866a9db","Churned"
"41b6110b60dfac6001a21715b2321280","Churned"
"41b69f4c1eadf53e16c4390c6ac2551b","Churned"
"41b75c0712e41a7c79c204158ee83f72","Churned"
"41b7a537bbd71b3dfee9e342253ac117","Churned"
"41b9d717e2281905213e0d82b58374ee","Churned"
"41ba62269e96e7f7ad4253c6f0edf1aa","Churned"
"41bc11922a49c47bed46280d317c4cdf","Churned"
"41bca98e3874923944af72e49f7671b0","Churned"
"41bff18631557b1b24f17501b34a134c","Churned"
"41c164545761474b81c42602c85b42cb","Churned"
"41c3c9562b8a80d747fe2bd3c749640f","Churned"
"41c42af2699fa844ade7aa352aba78d6","Churned"
"41c52960e90b793508d0dc8bf5f2818d","Churned"
"41c6e98c036977d2de4583e738126548","Churned"
"41c9ce6f9c3f1d038fba94006ecc8067","Churned"
"41cab819c1b4a41144c4a4fcd2fad31b","Churned"
"41cbba1500aa55481929db65437ebe4c","Churned"
"41cc17cc180a041bbf4806ea30228999","Churned"
"41cc5f6aa8c35f905d5ccab6db922369","Churned"
"41cdb26d1a0145f92b2fa8ea92b9cd0b","Churned"
"41cfcfd72beebbc69ebf60dfec93c8bf","Churned"
"41d0610f2aeb9f45e800054e2641f4f1","Churned"
"41d0b6904c9b4b6e0431a0bd2bde13a1","Churned"
"41d2b8774ddeb697794fb7af7bc05880","Churned"
"41d323fe3b32d8b232c7b9e281e8f551","Churned"
"41d34475246f75e408ea3598dfd7a186","Churned"
"41d7a050f54d46cc6afff79ff1ac4997","Churned"
"41d92d0cb5f7f9ec270a722ff8fef153","Churned"
"41db2509d2fd3e2fe68e88deedaa0c1b","Churned"
"41dba3bb0865d951cc1ea1c58fb7134c","Churned"
"41dbbade44497ba4b3f61356a5acc949","Churned"
"41dcdb2f85e724240c0a74a77f5364d4","Churned"
"41deb1284b6550426194070a1ea8ba32","Churned"
"41e0ca64dedeade38fc6180a11998e32","Churned"
"41e36b7ef606e5f8d7d85358fabbdd88","Churned"
"41e373f8b7dcf58b71f63fb80cc38cb7","Churned"
"41e3c68264f86d0b5e3650e3ed2ff8d9","Churned"
"41e69281541168834457e0ef69f6a2e8","Churned"
"41e7f564891b2fd6a565f6db45dfae54","Churned"
"41e8c1fa9e9fa7279bef1f0dbcfe377c","Churned"
"41ef6bfcee3f50fe3d886cf23a0e2481","Churned"
"41efbb27006cac5862f6c64befcb140f","Churned"
"41f0f87e7ced16f39c602164b66f3fbd","Churned"
"41f1f3ec3fc4d082af18a6e3e15813c4","Churned"
"41f40395978d5bd6b6ab63c77ccfc03a","Churned"
"41f4ecc59fcdf26b0bedd8e576b49420","Churned"
"41f5319c0244bebba3ff75f2af7418e0","Churned"
"41f926f39c9764a0c0683c30d48f84e5","Churned"
"41fca1fccfc3da172a2fc165122218a5","Churned"
"41fcde2e5684d372a4a108af50802381","Churned"
"41fd008e55103dc513e6e17932756bea","Churned"
"41ffcb2420e2af2e55b3832df16f4eb4","Churned"
"4203c7ce660fd8a234fdebcf106a4493","Churned"
"4205be90afa1ea601ac61f983d504ce1","Churned"
"420add00e535c5b9caf4e5f34c69124d","Churned"
"420d330a1d33f12aef4c0920a4abdc26","Churned"
"421085f8ed051a5454ccdc703ccc9fe9","Churned"
"4210db4456e5e1f786db193081339667","Churned"
"4213c83d519b2696aa4998e818753336","Churned"
"4214c630d7ef4e7d446f2702eaf82672","Churned"
"4217e360ce860e7f32001e81531d6217","Churned"
"421939bd58691b9212a5fdb4fff8d2b7","Churned"
"4219d1ebcfedd1e6082605ba42d29040","Churned"
"421c83dbf0abc824b47c6cafbd3f9c6b","Churned"
"421f03cd9152f7886b906cf93d4c4772","Churned"
"421f62342e81c3b61180e4619ccd575b","Churned"
"421fb606db80ce5a6ab47d351582e99a","Churned"
"4222f488432f87a3cf7a836582378acc","Churned"
"42230aa8270df8d775f2d51ed1a25224","Churned"
"42273d26a8bcc297e6b5c3e18d35949e","Churned"
"422b5643b144b86f0168965efd90c219","Churned"
"422b5cb4833a4703a318b73c3cf5fa3c","Churned"
"422ca11325b9bce3304a87758c2a4bdf","Churned"
"422cb1ad7cd6c711962191e2592e2498","Churned"
"422d90437f8f2db185680ecc7ac85ab6","Churned"
"4231d120daa9f7798734448b260a11b6","Churned"
"4232024117e4618d2cfdc07c30b5d3c7","Churned"
"4233e4ccb431064a07668aceca004f08","Churned"
"4237e178b99a74f1dce89bd80ff9543b","Churned"
"42398dee8f2098eec5579129cc1a6f5e","Churned"
"423c97d9d31e2a7b92a345381c672b53","Churned"
"423f9e0c39ec9e6ca5b4aea2791393e1","Churned"
"42408dbe3f711feeb7c2a6d69222a3c1","Churned"
"4240b832942fea708e593564e8351dad","Churned"
"424240fab0548ed808dcde95ea7e1661","Churned"
"424336b3be9575c9265c4ccdec2e754b","Churned"
"4248e960750d7d7ad284720cb5475dfe","Churned"
"4248ee9138556ad23a815616dde92b40","Churned"
"4249a1724d282a6356179a862fe02722","Churned"
"424aca6872c5bab80780a8dec03b7516","Churned"
"424efbaf264d29ee06b4d3018344b87b","Churned"
"425370e5be1ead21724c2672d554d111","Churned"
"425391efe8e074a8daca1ddc620f1e20","Churned"
"425499c40f68042f0a53f192ec59010c","Churned"
"425634deb94b1080fc7d283f3a644941","Churned"
"4257fe126213e1c8ce9fccd3b576dbaa","Churned"
"425a026a2d9c37c366b7d57382940dde","Churned"
"425a3da36e86428035913c7df67a24d0","Churned"
"425ae15f1593918f06d9a2ce9222e614","Churned"
"425de63dc10522f292d9772417017ff5","Churned"
"425f2f28269c677f0e79adf349f62c0e","Churned"
"426019d76a8b0579cd258fdfdce86089","Churned"
"4260cbbc1f69e2d3d98e409f2918d5ce","Churned"
"4260e604a906747f934ea882e1d48045","Churned"
"426d44d7c495e41dda1d9147a84128bb","Churned"
"426f0839fbb0679c6f1ef8f80cc30c66","Churned"
"426fb970823989d24c32758dcfc93b12","Churned"
"42717020a4c8550613ad4cd0d41acf94","Churned"
"4274b716c07a8621a48c2ba4b01c5df9","Churned"
"427525f6f5aee13983a2a1ad80d9e920","Churned"
"427716d021e6a411a5d0e80843a01fdf","Churned"
"42779538173a32e16270a30221b35c74","Churned"
"427875bf8724c73f0209b1fea4e209d8","Churned"
"4279dc495a38ef8fb0ea0a9201c6ee30","Churned"
"427c1afb29a173e377616eb612718d6d","Churned"
"427d1606cc7f88e69f36b21a59973eb7","Churned"
"427e0d240e383d4a63ae6ab7dfece988","Churned"
"427ea138e3dde71c2c80ff9fcf27e398","Churned"
"427f6f216297f88375a77b64ef36d43e","Churned"
"4282c18c99da50681a4be25df51c5c3c","Churned"
"4283d1e6020b9922a8359b48c32dcbfe","Churned"
"42845e82cb6f10da2c4c8df163635a63","Churned"
"428500ebef8dbc008de191d598942b47","Churned"
"428584fa93069fef06470c13c4976e81","Churned"
"4288386cc177e8d8514a2fc1ccfbf2a5","Churned"
"4288ebe93d39f455e4c498659593c5ff","Churned"
"428a648759c323cbcd1daf533ad1a0ee","Churned"
"428a69fe9714859c412bfd68251b822c","Churned"
"428a8ca5e5ad2bff54515b8e868d3381","Churned"
"428bbd3233e9562d384347240bbb68dd","Churned"
"428f23ed853b49c314e54eedc7c0d251","Churned"
"428f4d2caf77956d3a33c5f876d81b41","Churned"
"429033ee746368b1bdeadc210a9a165a","Churned"
"4293ac5e626b5b11871f541c0ef52196","Churned"
"42941122a51217f5655ea959b31ef18b","Churned"
"429b1e6a1c4698729d32aded99611fe0","Churned"
"429b70f67d8406d6c0779b6e16f5ca52","Churned"
"429e518ce8df99be0112d0a03be13c15","Churned"
"42a1188e4495ada7687dab6059d48f4f","Churned"
"42a1a17ab8c539d01d158aabd7d55eae","Churned"
"42a21b1012cca74625ece81f2fbdca19","Churned"
"42a2c164877a24a321720fe7bb31c1a1","Churned"
"42a3d307922e0b693e68b929f6661c4b","Churned"
"42a4998f500d5379b66cf4ea7730472b","Churned"
"42a77730018e7728b57b2b1f7369998d","Churned"
"42a9d0fbd357ef5071fe1bc635f0e0b3","Churned"
"42ae425e8f3501d833c5deb1056bbe41","Churned"
"42af2a3708bad9dd1125cbe504af770b","Churned"
"42b25604b2a8dd76ed934e07a0aa1ca0","Churned"
"42b9cce9607189b90335d9cca9a6ba41","Churned"
"42bbc97b0a17f7b6a2b378d7abb245ba","Churned"
"42bd11eab7631f93159c55cb7289c8c2","Churned"
"42bd33006febd2e5a3a5eb0feed6b7d5","Churned"
"42c1d5e7589f17e8a28570c052c8e60e","Churned"
"42c3440d6152a082d122b21ae37fcbee","Churned"
"42c3f6b926a5c457bbd69df07a2da8df","Churned"
"42c4318adb7826297293f237ece3523c","Churned"
"42c48734de8c368e46b2c1f21101148e","Churned"
"42c5e4277ac298f839fd4e857ac37873","Churned"
"42c74e352f2e8d5b46cc53a9183a8942","Churned"
"42c81f944761257c8df3b028e6b738cd","Churned"
"42c8ccbe558d063718d19cff01505af9","Churned"
"42c96a490485d6559935a102ede6b1c2","Churned"
"42cbfde6a595790d057c4df09b3d660b","Churned"
"42cc1559fd951404d8b26d4109d7e5eb","Churned"
"42ccb64a8249790bfbf885c6efc1cb40","Churned"
"42cf3a7b1d977080526b6af130c0d7be","Churned"
"42d0a60607331e84158aff7f42a08b4c","Churned"
"42d4b5e6d2f9da97b44d05e51da41e8c","Churned"
"42d60bb3c54032d55573adc4c2e694c6","Churned"
"42d7da85eacc2b17cb93c4078e1002f5","Churned"
"42daed543c3d0dc96eb236e24c20394d","Churned"
"42dd36986ade63fd7a225c91ba318f5e","Churned"
"42ded8c28b329a7b6e465aa5abc884b8","Churned"
"42e26c55be92611e544a2c2a8785649b","Churned"
"42e2e977ef7c9e55025e1f6eac99e5a2","Churned"
"42e35f263bfc894dd0d9a3114c608b9f","Churned"
"42e839cab098ef782fd83d6c5b391049","Churned"
"42e985b548ef9fd9091db179901faa5f","Churned"
"42ea008f47204c06a6de17c5231f2e9a","Churned"
"42ea4f3c7910b52e6c81ced63b335289","Churned"
"42ea819a53be93df8475ffc757272bdd","Churned"
"42eb4b252cf009833925182d6941f69d","Churned"
"42ec23281be69bee5dcc78d687e4a416","Churned"
"42ed99c63104872f8fcc48883f338d56","Churned"
"42ee8fd8faa61a7e92086067ff373452","Churned"
"42f135a00af80ade6102731efbc0703e","Churned"
"42f222e3df147ae8e80fe87add2d9c6c","Churned"
"42f296ed9782627fc7408a950975cfd2","Churned"
"42f4968985f42ab8bb656fc5d9b5967a","Churned"
"42f763553e8eb33e42285008080c2b63","Churned"
"42fb2e9f7ed5a626f30bf47b1301d07f","Churned"
"42ff92d7d6605bf30aefbd6a17ff7c9d","Churned"
"430205ab3bd4700f1934a49b0f6c610e","Churned"
"43021aab9a83c6dbbb1fe59ea3bd690d","Churned"
"4303c00683ac57c8470afbf87ed8d816","Churned"
"43051c541ee600fe5643765e86d1f2cc","Churned"
"430772cb69bcbe21e7c455dab65025a6","Churned"
"43088e9ae1468ae7f8f6bd222b6a7329","Churned"
"43098516e4db2a2b193bbccc0086b3f5","Churned"
"430a7c17e079570adf0b57311e500a5c","Churned"
"430aa07102022a3a0c84bf3a9d6a9961","Churned"
"430b92c52cbc9a7c35869fff3042f1ec","Churned"
"430cc1365df7acdf3e62dab6febce102","Churned"
"430ce1ecb4ed1f869b148c20fe92a817","Churned"
"430e6e24b7e95282f6e8fb4299a63082","Churned"
"430ef4ee3f3cb4e803494f31eab27af5","Churned"
"430f484aaec4eb059a1d074f4b0ef762","Churned"
"43103ed378c67d1df45d3028173f68f7","Churned"
"4311c3444d110af4d6e59fa7e02c6876","Churned"
"43128f4462af59091a28f9141a3ee7ba","Churned"
"4316fe2abe8f1df64b6b849823c57b49","Churned"
"4318e437fafa30b16f2395e7c809cefa","Churned"
"431debbd5445ab45a77831794aa26891","Churned"
"431e90a312801ec83f9a1b914c9c6a6a","Churned"
"431efdf5c8515f2365bb7deaf0197041","Churned"
"431fcac0f53bfdf9ae5788bc3c552363","Churned"
"4320120e01ea53da8c84d35c246cc3e6","Churned"
"4321093879163c2ce5a8672a99896166","Churned"
"432176c8ad774ad74f992357b9be4a39","Churned"
"4322133acf1ceffe6260dd8ddbec7f8c","Churned"
"43234ad7fbde5ca583237e699ecf6941","Churned"
"4325cfcc9d9dde5e93528832b371d88b","Churned"
"4326d1c5c5e8feffcab12f03cf302888","Churned"
"432931be1222411c414eef89515b05b4","Churned"
"43294442ac7ceaf7baaa4e0a7c63647b","Churned"
"432bbaee2b6efe0f52cc5fbe03c6074e","Churned"
"432c8bda4f47f4131605f8edbaf3c6fb","Churned"
"432d4f5ec4f462779a48a51c33950351","Churned"
"432dd9cb2a2cd01825b04cd6a5b1adfd","Churned"
"432ee7edf0be5950fe2bc6409d3af9b7","Churned"
"4330a0ccfb4285690a46b1e9fe2a0994","Churned"
"43332d1b15ebe1dc139153cb9ed113da","Churned"
"4333ff267c595f6a126edfcb7aa90f74","Churned"
"4334b6ae47d24f690207d32e1006c063","Churned"
"4338059435dc4de9f8f3ab662f62ab01","Churned"
"433859f050123271b261cbdf54c6c1b1","Churned"
"433c2eaf97d50fb53f6a0b06fc881080","Churned"
"433cc77ceec2246287450dcbe954a5a1","Churned"
"433ce5e5ee0f3094a75c8390d2b97a95","Churned"
"433d1adfd69fefdb5dff7a06bea549d9","Churned"
"433dd4253bb5e9eae16387ac1b5818f4","Churned"
"4341721b8bea3da055c22347ebdea02b","Churned"
"434353ac0e7bf1cff35ddb62dc85fbed","Churned"
"43479cc741ff47ab26bada159568196a","Churned"
"43481ffd364a0e241d692a08c405f282","Churned"
"434825743a3426c100c479f571816a81","Churned"
"4348c2ef355f086668e014f0a3e08cd6","Churned"
"4349311ed52d9cf8918d3ad57c7ad1b7","Churned"
"43499714c9c86fb38d6233faf23570f3","Churned"
"434c24725eef12f24e265ec01b1fb7da","Churned"
"434dde55bcf4bfdc3f70e979046c5412","Churned"
"4350cf84c81dc8d0fed2aaf06c683d9a","Churned"
"43530b76a9af5622fdbfd36db13b3556","Churned"
"435394d047f4979f9d913a5d04581aa2","Churned"
"4354753387ebf06e303e2aff23663692","Churned"
"43574be9ef34a91c6585180f9977cc40","Churned"
"4358d4de619f6ef0bcd3d95a4379a1f2","Churned"
"43597919520d44317d2f7f558df6f1fc","Churned"
"435ba4268e6716ab5669b3b990ea3a71","Churned"
"435ca69b2991db5926ec1af18d4d27fd","Churned"
"435e0f5b9e706912fab53c29a8b08d96","Churned"
"435ee7de914c7ad91f1c0945b8443dd6","Churned"
"436164d6caa038066fed7df68baa0317","Churned"
"43616d78f32681367a42b23c4f4afa1d","Churned"
"4363723e07aecdb401d5eaa306dc5d8f","Churned"
"436407eaa91c84bd7aa8ed16a9e5be9b","Churned"
"436637504126de852a1e2aac9c60c9ca","Churned"
"436951eead1cce602da9256d8c59e093","Churned"
"436a7fff6e4b7147399c1441a10496de","Churned"
"436afbdf1b6fdacafdf362a839fa17a5","Churned"
"436b6970ebac6e4e50694b4fe9558632","Churned"
"436fea1a83d713ad2e48e35cd8631c26","Churned"
"437030d5996e877794dd61c5f074fbd8","Churned"
"4372e5fa60912ce319a7a75a8c3ce61f","Churned"
"43734d19d5020ac27e729611d83dff53","Churned"
"437575693e7f49a32c13c5e402b30631","Churned"
"4377c22228de511d013c6a7560d58a2d","Churned"
"437869c8fa511c68c9e1f61cfc11d30e","Churned"
"4379d1f286a025b1d148b68aa0271ead","Churned"
"4379e59d6acf10f68437ad6976034380","Churned"
"437e41dea647ab7790722eb277c1fbc6","Churned"
"437fcb87b492efb9f0a25c3798dd01de","Churned"
"4382a84e3abc660b6b5236c0ad8ad2a8","Churned"
"4386c7239b4c3b92f0e542301808098a","Churned"
"438790b9e5fea9ff66469f2d3217d090","Churned"
"4387c856607a91376446da32e4a2012d","Churned"
"4389eb65520ce3c15fac57954850566a","Churned"
"438aa2b994cbb567b3a42e7c23185eed","Churned"
"438aaf060273d668693839055f76dd72","Churned"
"438bd56b0031706b1140d13bf3cea627","Churned"
"438c96e9dcbe6dcb55c9843600693d2b","Churned"
"438d7ae1cd80a1e00072251dbe3d8208","Churned"
"4390ddbb6276a66ff1736a6710205dca","Churned"
"4391053762a45289a6cd670c3f1e88f9","Churned"
"439119cb65d2ef1713f87140b4fb28d9","Churned"
"4392c673999750916cec5b63bedb13f7","Churned"
"4394cce7a16aac93ea8f2c18124b1f92","Churned"
"439624e26bc73309799fd718773bdb8a","Churned"
"43978720f599f4650780605f91517315","Churned"
"4397cdacb59ba0ceee5f45401a8ba313","Churned"
"439f0525481a44b09ae940effded2fd7","Churned"
"439fa0bbb875ce2a88235ca6a1988170","Churned"
"43a087f9013803138ed56cff10c3ae54","Churned"
"43a23c7ddd875d2afb55150f5af2b2fb","Churned"
"43a549267000aab7a3773f5e6f97d1c6","Churned"
"43a8a00e071b8d2962fc44a682ed3d4e","Churned"
"43a9d015dab2789e4697ec619d417ce6","Churned"
"43aa536e9cf08d4cd8dada8878cad448","Churned"
"43ac3bde45cd19678dbe76abb3a50dbf","Churned"
"43ac999caaf5ea6271440d391d4e9ec4","Churned"
"43ad764728d69e55df3d2c75ab2b33c7","Churned"
"43aedebc5e8497faebc78aa5dfdd53d2","Churned"
"43af7184f8a067a1e49b68cd97c94ddf","Churned"
"43b08d281d4af0b878d09f942ed5978e","Churned"
"43b0b5f6fdf43c726e4e6f65245bfba6","Churned"
"43b1465a233a9c1c822dbc043a864e2b","Churned"
"43b1c17ee4ef2824f6f81af9bbb0a0ac","Churned"
"43b313097175a38b6e04a3fe72b21c80","Churned"
"43b3c1146ad177d1711b04964ad83e7d","Churned"
"43b3eda441c82cfffecf8fbc4b9a359b","Churned"
"43b671e9d9ea5e3065fd0e481b9f567f","Churned"
"43b7123363e15288e624347e2bcfe1c0","Churned"
"43b74cf6f2f3c0de4af0bfce0e57a9eb","Churned"
"43b781a2c59f2e503be7b075e32b2b1f","Churned"
"43b81df83e4a6dd769e698e74127220d","Churned"
"43b843bd189abfd2fee8c8cdd796e798","Churned"
"43b897a9289b65e51566da395d658c37","Churned"
"43ba4c5bac7ad4720dadce76a197a830","Churned"
"43bbfd3cde007be301013b9425014b35","Churned"
"43bd836bbfc9fa973f3062d66984ddd3","Churned"
"43c272f80acfc8b161137776e983cae3","Churned"
"43c303e4387c3c92d6d3d7517c0403a1","Churned"
"43c30ed8f88c003dabf6d0388e8cbe82","Churned"
"43c32e42823618e190055ee638d41ab1","Churned"
"43c330d38c136f310dbf14e79b9f8d9d","Churned"
"43c60184df3563e3c5483e858765183a","Churned"
"43c626b276eda6206691e657b858fc47","Churned"
"43c66c87dcdc671a0cd775ec6c8e9a0c","Churned"
"43c73f9043398f0dd2163fc5f825e61a","Churned"
"43c82245d9a277c68978713e3d4fb1a1","Churned"
"43c83f308a12cf3fb630c4efad0fa6cd","Churned"
"43c9015f472e3121916f585168caf01f","Churned"
"43c987287f3384c6f9e9838edb2a6f82","Churned"
"43cb9ba51687bd819e3076bb49f3f4ef","Churned"
"43cd3390518d05f809a139004ba1ae2f","Churned"
"43cd51a4b02275e616fd1679e62ae281","Churned"
"43cf7e69e43376c3fe22e0ac5b69846c","Churned"
"43cfaa844d56c565074a880a84dcde15","Churned"
"43cfb2f02ec8067b1fe8be83b4fc5104","Churned"
"43cfdffa8ad0967cf3835d5e0bce7583","Churned"
"43d24df8fd7f818116fbf626afa5adee","Churned"
"43d4072317c6d385b49969a308e7d562","Churned"
"43d49082b0b4c9cd47729f80b5b515be","Churned"
"43d602666d4786ef6d53e8c2ff8a862e","Churned"
"43d651349d2f0bc6a32e49de5c30c919","Churned"
"43d8583b06491695df9872fa1ef418af","Churned"
"43d8a0473c80d3f374a6417572d8dd14","Churned"
"43d9f142b1db42ce08a49f2abb794d1e","Churned"
"43dcefea742ee748a1e553c1af63aff2","Churned"
"43df16fc8bbc0499aa6bf4e582dfbb66","Churned"
"43e195ceb5ab683d2ececb21906a0bc7","Churned"
"43e626e91409ae19ce7726fe7597681e","Churned"
"43e979a3439766ff0204f6f0ec74b9bf","Churned"
"43eab98315ee581137998c88396149b6","Churned"
"43ecd911f3142c7d45b6bc8e951f9756","Churned"
"43ecfaf78ac785c896c7136921091fa6","Churned"
"43ecfeca9c9b1fb7008e105c473607a9","Churned"
"43ef0c3860e0fe97e545aed8e9751851","Churned"
"43ef5e7ad5bc8a0e4d8e166b74f34311","Churned"
"43f0b8fa25a050c02dc18e166ed574ef","Churned"
"43f7616a8f37a874ee893f0dea3ba593","Churned"
"43f797685f3789d5d81995ec61777b95","Churned"
"43f7b15970f7fff0f1229e1fd4a693d9","Churned"
"43f7e3bbb6ef01b8524741070eec8701","Churned"
"43f94ca19cdd8f90882d20383806d388","Churned"
